time,qa(t),qb(t),f(t),f_amplitude
2265.9,0.6539684064613759,0.06874732938947138,0.431596346060766,0.46
2266.0,0.6646928698623862,0.14699068341589455,0.4505311247808346,0.46
2266.1,0.6831903554461972,0.22384080930677985,0.45934794572584986,0.46
2266.2000000000003,0.7092971833252371,0.29789545944992285,0.4578488021052853,0.46
2266.3,0.7426553607786562,0.36756531313950735,0.44606736145286385,0.46
2266.4,0.7827125822530421,0.431073976578137,0.4242682095263714,0.46
2266.5,0.8287222293619777,0.4864579828754675,0.3929409082820031,0.46
2266.6,0.8797433708861431,0.5315667920485512,0.35278900136799884,0.46
2266.7000000000003,0.9346436095634325,0.5640615523459681,0.304714214050954,0.46
2266.8,0.9922875495977505,0.5813429256782832,0.24979620241131864,0.46
2266.9,1.0508822205090178,0.5812072117371262,0.18926830659417784,0.46
2267.0,1.1083667011347211,0.5621870466065275,0.12448985264938668,0.46
2267.1,1.1627508071146146,0.523461440940133,0.056915624998302,0.46
2267.2000000000003,1.2121150908909308,0.46485577996089317,-0.01193680488784947,0.46
2267.3,1.2546108417075033,0.386841823462222,-0.08052115987023638,0.46
2267.4,1.2884600856111263,0.29053770580639454,-0.14729718319525636,0.46
2267.5,1.311955585450625,0.1777079359255231,-0.21076522933940636,0.46
2267.6,1.3234780758071998,0.052006411772514693,-0.2694999428154905,0.46
2267.7000000000003,1.3222480807630592,-0.07802170119521301,-0.3221822685836702,0.46
2267.8,1.3083408209981775,-0.20449659800608155,-0.3676290751830414,0.46
2267.9,1.282268377246045,-0.32135386008952804,-0.40481972531505206,0.46
2268.0,1.2449757433144404,-0.4243312087834363,-0.43291899715595006,0.46
2268.1,1.197840826085454,-0.5109685053347244,-0.45129584163875336,0.46
2268.2000000000003,1.1426744455152222,-0.5806077508996246,-0.45953755445452493,0.46
2268.3,1.0816514753345816,-0.6341274995989464,-0.4574590445013804,0.46
2268.4,1.0163055229032132,-0.6705290978568988,-0.4451069906319063,0.46
2268.5,0.948178008495288,-0.6903110675789252,-0.4227587933466456,0.46
2268.6,0.8788136869632273,-0.6950359798929373,-0.3909163449767464,0.46
2268.7000000000003,0.8095944219644056,-0.686613982421686,-0.35029475826407624,0.46
2268.8,0.7417391859624111,-0.667302799282977,-0.30180630647158646,0.46
2268.9,0.676299295399819,-0.639654513639293,-0.2465399356915277,0.46
2269.0,0.6140319385800613,-0.6050617471722397,-0.18573680946458695,0.46
2269.1,0.555525997655301,-0.564435036014242,-0.12076243492189442,0.46
2269.2000000000003,0.5013194354910584,-0.5187747456796659,-0.05307599643881601,0.46
2269.3,0.4518819087584668,-0.4689206146704668,0.015802414499018733,0.46
2269.4,0.40761476793279017,-0.4155517544749388,0.08432593727518937,0.46
2269.5,0.368850637419333,-0.35918668306760326,0.15095568129589354,0.46
2269.6,0.3358512471116108,-0.3001921801605908,0.21419528615584768,0.46
2269.7000000000003,0.30886924195364196,-0.2388702440830053,0.2726245266667398,0.46
2269.8,0.28813020506745823,-0.17554450163934643,0.324931208052111,0.46
2269.9,0.27381818294548,-0.11056796020415416,0.3699406350147439,0.46
2270.0,0.26607568545103594,-0.044323007723114816,0.4066419928595257,0.46
2270.1,0.26500368581822653,0.022778587287211827,0.43421104821284756,0.46
2270.2000000000003,0.27066162065196475,0.09029567573970065,0.45202865952691135,0.46
2270.3,0.283067389927843,0.15775772797543036,0.4596946816638878,0.46
2270.4,0.3021811388670441,0.2245733630014521,0.4570369522936125,0.46
2270.5,0.32791670263150446,0.2901072379587991,0.44411515828807185,0.46
2270.6,0.36016416747514923,0.3539108813730335,0.4212194952829014,0.46
2270.7000000000003,0.39871715686145526,0.4153612497040271,0.3888641505088507,0.46
2270.8,0.4432704827192073,0.47364806675586296,0.34777575525581145,0.46
2270.9,0.4934201454435519,0.5277738236785172,0.2988770662997597,0.46
2271.0,0.5486633338953233,0.5765537789667272,0.24326624277550873,0.46
2271.1,0.608398425401205,0.6186159584602763,0.18219218388944816,0.46
2271.2000000000003,0.6719249857540259,0.6524011553441269,0.1170264813358891,0.46
2271.3,0.7384560734557712,0.6762193604485104,0.04923261630583911,0.46
2271.4,0.8069843034382131,0.6884056942386821,-0.019666907147218207,0.46
2271.5,0.8760245555505575,0.686872366823393,-0.08812475426487927,0.46
2271.6,0.9440113867622133,0.6699069267595735,-0.1546035093874584,0.46
2271.7000000000003,1.0093473644650652,0.6362934068998862,-0.2176102029949707,0.46
2271.8,1.0704030664722968,0.5853123243934143,-0.27572984058277494,0.46
2271.9,1.1255170810201824,0.516740680684749,-0.3276571803893488,0.46
2272.0,1.172996178305264,0.43085250172464284,-0.3722260463112146,0.46
2272.1,1.2112074406281428,0.3294228932783329,-0.4084355177047133,0.46
2272.2000000000003,1.23872791262056,0.21718305949036187,-0.4354724079054744,0.46
2272.3,1.2546096610184296,0.09916914928008186,-0.45272952664737826,0.46
2272.4,1.2584834245979686,-0.01973429574622998,-0.45981931624771805,0.46
2272.5,1.250558614175143,-0.13479434129335277,-0.4565825553167749,0.46
2272.6,1.2316052468850451,-0.24139666548324273,-0.44309193452705187,0.46
2272.7000000000003,1.2026757257215774,-0.3348585389440021,-0.4196504241372607,0.46
2272.8,1.1652446559204142,-0.4118953878681497,-0.38678446993402615,0.46
2272.9,1.1209997866438237,-0.4705752415110432,-0.3452321703939043,0.46
2273.0,1.071757231236554,-0.5101498203519985,-0.29592670058328496,0.46
2273.1,1.0194614672257207,-0.5310545360947485,-0.2399753550577101,0.46
2273.2000000000003,0.9660358693477559,-0.5346790474237277,-0.17863468041334854,0.46
2273.3,0.9130608068972995,-0.5225094489685391,-0.11328225596059766,0.46
2273.4,0.8620211991021056,-0.4962361452728602,-0.04538575626102198,0.46
2273.5,0.8142231239319948,-0.4577224616432205,0.02353000967808362,0.46
2273.6,0.7707909159629933,-0.4090015878146041,0.09191734232751304,0.46
2273.7000000000003,0.7326623943435683,-0.3522215194785817,0.15824040963070177,0.46
2273.8,0.7005543933070196,-0.2887949622917063,0.22100973847945743,0.46
2273.9,0.6750741895871526,-0.219864795835327,0.27881566507068406,0.46
2274.0,0.6567161028640051,-0.14664620280338792,0.3303599929151791,0.46
2274.1,0.6458495648174974,-0.0703541282924573,0.37448514753272166,0.46
2274.2000000000003,0.6427191191274363,0.007796720198630092,0.41020017307898504,0.46
2274.3,0.6474444214735359,0.08659187276734243,0.436702987076864,0.46
2274.4,0.6599932467074812,0.1648836296408824,0.4533983934607638,0.46
2274.5,0.680255199846199,0.2415428721904095,0.4599114493964581,0.46
2274.6,0.7080731918423901,0.31512354443487023,0.45609588568901305,0.46
2274.7000000000003,0.7430855896742989,0.38399862402069684,0.44203739167331446,0.46
2274.8,0.7847221138213515,0.446366336753928,0.41805169081672144,0.46
2274.9,0.8322038382651156,0.5002501566021,0.38467745025034367,0.46
2275.0,0.8845431904886933,0.5434988056929636,0.3426641834668488,0.46
2275.1,0.9405439514768652,0.5737862543148091,0.29295541786287327,0.46
2275.2000000000003,0.9988043677249987,0.5886115971206854,0.23666750514777818,0.46
2275.3,1.057848153427315,0.5854721839453124,0.17506455049208644,0.46
2275.4,1.115617106574284,0.5626561670385898,0.10953002344911511,0.46
2275.5,1.1699206365078456,0.5193468159144569,0.04153568821240197,0.46
2275.6,1.2187090079652032,0.45556763285742236,-0.027391449035926458,0.46
2275.7000000000003,1.260073341078992,0.37218235292214197,-0.0957034333917805,0.46
2275.8,1.292245611376559,0.27089494393502866,-0.1618661249578042,0.46
2275.9,1.3135977377417074,0.1542848515099055,-0.22439365231993144,0.46
2276.0,1.3228149700403546,0.02766123528382952,-0.2818817820147926,0.46
2276.1,1.3193276334189998,-0.10111965065555623,-0.3330394545866972,0.46
2276.2000000000003,1.303145840178618,-0.22538253767360306,-0.376717778999324,0.46
2276.3,1.2748168607232881,-0.33993306672207435,-0.41193583425081504,0.46
2276.4,1.235425123559747,-0.4410577883425715,-0.43790269874598725,0.46
2276.5,1.1865922152976274,-0.5265241626642201,-0.45403521268948305,0.46
2276.6,1.1303126568889088,-0.5951722893869121,-0.4599710745978629,0.46
2276.7000000000003,1.0681590297421095,-0.6455834989528034,-0.45557697780956635,0.46
2276.8,1.001883096268729,-0.6782000277854991,-0.440951604265341,0.46
2276.9,0.9331531432733116,-0.6942231868746938,-0.41642340832455843,0.46
2277.0,0.8635010115728834,-0.6954522499551371,-0.3825432403885125,0.46
2277.1,0.7943220959966816,-0.6842844535069054,-0.34007197598767525,0.46
2277.2000000000003,0.7268460018296414,-0.6634776121549092,-0.28996342815754683,0.46
2277.3,0.6619180597406822,-0.6343580211383706,-0.23334292685519312,0.46
2277.4,0.6002471623962191,-0.5981987070522644,-0.17148204647316762,0.46
2277.5,0.5424671191734297,-0.5562200387207391,-0.10577004902091067,0.46
2277.6,0.4891222655081301,-0.5094526786668069,-0.03768268429435164,0.46
2277.7000000000003,0.44066746289456593,-0.45873758311210555,0.031250952282824686,0.46
2277.8,0.3974673211770023,-0.40471783606514444,0.09948275984457508,0.46
2277.9,0.35981862132324915,-0.34778695451428215,0.16548039909231846,0.46
2278.0,0.32799800080300995,-0.2882623157592953,0.22776170533083506,0.46
2278.1,0.3022478282276574,-0.2264793351596854,0.28492797469274833,0.46
2278.2000000000003,0.28277406818454687,-0.16279080525700051,0.3356953760116463,0.46
2278.3,0.26974628123734246,-0.09756689577600297,0.3789237829014393,0.46
2278.4,0.2632976239254844,-0.031195153622928296,0.41364237853846153,0.46
2278.5,0.2635248487645728,0.03591949711336173,0.43907145811349313,0.46
2278.6,0.27047742302358063,0.10332124843412271,0.454639939321243,0.46
2278.7000000000003,0.28413327219731427,0.1704338531802646,0.4599981876374422,0.46
2278.8,0.3044901252135966,0.23686079771943924,0.4550258683565118,0.46
2278.9,0.3314741332164724,0.302110618220892,0.43983464904984904,0.46
2279.0,0.3649263981388451,0.3655554908686306,0.41476569175284694,0.46
2279.1,0.4046029727025232,0.42643123186173054,0.38038199120089744,0.46
2279.2000000000003,0.4501748604184406,0.48383729741458753,0.33745573118124916,0.46
2279.3,0.5012280155858004,0.5367367837558874,0.2869509429507691,0.46
2279.4,0.5572633432933207,0.5839564271301798,0.2300018551711345,0.46
2279.5,0.6176966994184311,0.6241866037968125,0.16788742157912373,0.46
2279.6,0.6818845773498526,0.6560885664640989,0.10200259844226962,0.46
2279.7000000000003,0.74883649625927,0.6778314905936328,0.0338270168485505,0.46
2279.8,0.8173007167992044,0.6874277041728865,-0.03510824661666267,0.46
2279.9,0.8859294212380135,0.6831442660083432,-0.10325505455175345,0.46
2280.0,0.9532787525083117,0.6635030651578394,-0.16908297656610421,0.46
2280.1,1.0178088142072674,0.6272808209306882,-0.23111365944806778,0.46
2280.2000000000003,1.0778836705968649,0.573509082887394,-0.2879540277906659,0.46
2280.3,1.13178102956531,0.5015130763876222,-0.3383275694609472,0.46
2280.4,1.1777508184989345,0.41250298741683633,-0.38110300331208885,0.46
2280.5,1.2140911035539461,0.31010108877433074,-0.41531968531806684,0.46
2280.6,1.2395607755259814,0.19829745449447772,-0.44020918256796193,0.46
2280.7000000000003,1.253438002158421,0.08129874928481834,-0.4552125306121768,0.46
2280.8,1.2555202281421904,-0.036471771471782266,-0.4599927865987564,0.46
2280.9,1.2460947544405063,-0.15025380016065082,-0.45444259628392314,0.46
2281.0,1.2257874871618677,-0.2544508725652902,-0.4386866049767109,0.46
2281.1,1.195769653364334,-0.3448429928782195,-0.41307865827397505,0.46
2281.2000000000003,1.1574966508540174,-0.4185355239381668,-0.3781938554509605,0.46
2281.3,1.112659866542569,-0.4738077584031553,-0.33481563397217473,0.46
2281.4,1.0631866764461253,-0.5101129187525263,-0.28391817517404344,0.46
2281.5,1.0111178627428536,-0.5280576448960799,-0.22664452625294573,0.46
2281.6,0.9581423212818347,-0.5289055000740176,-0.16428092988883877,0.46
2281.7000000000003,0.9058819730674739,-0.5141181570480267,-0.09822793800770838,0.46
2281.8,0.8557946203754592,-0.4854475783709918,-0.029968958405987057,0.46
2281.9,0.809160870172992,-0.44494029028141147,0.03896305939229272,0.46
2282.0,0.7670823985521108,-0.3949190578592341,0.10702005087578917,0.46
2282.1,0.7304207648428366,-0.3370701862428223,0.1726736027381672,0.46
2282.2000000000003,0.6998851818031826,-0.27258333512391886,0.2344492777456246,0.46
2282.3,0.6760758182375997,-0.20276959127026198,0.29095972741736814,0.46
2282.4,0.6594632041719517,-0.12891791981296058,0.34093584888326384,0.46
2282.5,0.6503882308541016,-0.052295164247644355,0.3832552861971957,0.46
2282.6,0.6490621507537586,0.0258539535658161,0.4169676360325529,0.46
2282.7000000000003,0.6555251446432137,0.10438426632663357,0.441315791691669,0.46
2282.8,0.6697744727646495,0.1822267594300918,0.4557529460896858,0.46
2282.9,0.6917607304647085,0.25808725714680814,0.45995487186356976,0.46
2283.0,0.7212384268908301,0.33048302906837723,0.45382720281928796,0.46
2283.1,0.7577651016573587,0.3977435407704928,0.4375075531931321,0.46
2283.2000000000003,0.800701324845753,0.4580104538132035,0.4113624271324396,0.46
2283.3,0.8492106970037739,0.5092376257398454,0.3759789878031792,0.46
2283.4,0.9022598491466626,0.5491911100787013,0.3321518709704533,0.46
2283.5,0.958642748161192,0.5754587173507689,0.2808653391928342,0.46
2283.6,1.0170696989828705,0.5856043861904189,0.22327117740671884,0.46
2283.7000000000003,1.0755796178968806,0.5774626547040577,0.16066282631977952,0.46
2283.8,1.1321196923427357,0.5495825571395709,0.09444633452237872,0.46
2283.9,1.1846943185681318,0.501288394489608,0.02610878166581885,0.46
2284.0,1.2313651016278724,0.4326797344916361,-0.0428151181395542,0.46
2284.1,1.2702508553841363,0.34463141162794625,-0.11077748269543551,0.46
2284.2000000000003,1.2995276025065858,0.23879352712513563,-0.17625202381245836,0.46
2284.3,1.317529218409982,0.11851867779315015,-0.23776832445126359,0.46
2284.4,1.3232008809178208,-0.008866953868419236,-0.29394486112098017,0.46
2284.5,1.3161039486852237,-0.1362370961155464,-0.343520029917293,0.46
2284.6,1.296386067198708,-0.25776247944675823,-0.3853804794269438,0.46
2284.7000000000003,1.264781504845506,-0.3689082764027257,-0.4185861141998983,0.46
2284.8,1.2226111529141954,-0.4664341015642901,-0.4423912072659161,0.46
2284.9,1.1716782121831217,-0.548139031423518,-0.4562611475555836,0.46
2285.0,1.1135507595862324,-0.6117838412126857,-0.4598844461118163,0.46
2285.1,1.0500048305940346,-0.6571258614133575,-0.4531797314604671,0.46
2285.2000000000003,0.9827847546168695,-0.6849042881094167,-0.43629757703796485,0.46
2285.3,0.9135324434829922,-0.6966209432826524,-0.40961711963698083,0.46
2285.4,0.8437873914367255,-0.6945402748135072,-0.3737375448110527,0.46
2285.5,0.7749182657246249,-0.6812576193111365,-0.32946463045914404,0.46
2285.6,0.7078957757154863,-0.6582891020608488,-0.2777926507907584,0.46
2285.7000000000003,0.6435635965091452,-0.6272203035100858,-0.21988204707069614,0.46
2285.8,0.5826575574907298,-0.5894752229142146,-0.15703336661115405,0.46
2285.9,0.5258013979048246,-0.5462839197174527,-0.09065805528137261,0.46
2286.0,0.4735067668566577,-0.49868251355340576,-0.022246759477348603,0.46
2286.1,0.4261757005090846,-0.4474448985445889,0.04666415058336649,0.46
2286.2000000000003,0.38413928591194885,-0.39297317095082407,0.11452708442432903,0.46
2286.3,0.3476950275781683,-0.3356342155803873,0.17981798685465417,0.46
2286.4,0.3171070178135427,-0.27579450176482045,0.24107056496479706,0.46
2286.5,0.29260589402761306,-0.21381874188917388,0.2969092179029657,0.46
2286.6,0.27438883873345793,-0.1500698913917657,0.34607992990536046,0.46
2286.7000000000003,0.2626195795476549,-0.08490914876388328,0.3874784327864039,0.46
2286.8,0.25742620622210216,-0.018702767597115436,0.42017500542085306,0.46
2286.9,0.25882755494753595,0.04794165955152167,0.4434353532771032,0.46
2287.0,0.2668927174801092,0.11466614824972138,0.45673709908861215,0.46
